CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber
4538-HQXUHM-ANV,1,1,Male,45,16,Labor,No,10,No,37000.00,4.1,0.426277,1.090723,No,Married,2,0,0,0,0,1,1,Own,Domestic,15700.00,24,Yes,Yes,Visa,27,8,1111.50,No,54,32.10,582.15,No,0.00,0.00,Yes,Yes,32.70,1671.30,Yes,Yes,No,2,Yes,Yes,Yes,Yes,Yes,19,Yes,No,Yes,Yes,No
7805-VEIMHX-TSR,4,2,Male,26,18,Sales,No,0,No,36000.00,3.9,0.318708,1.085292,No,Unmarried,1,1,0,1,0,0,2,Own,Domestic,24900.00,25,Yes,Yes,Disc,8,16,3350.50,No,19,27.90,172.50,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,Yes,No,No,21,No,No,Yes,No,No
4710-BNMUEH-HYF,2,1,Female,31,20,Agriculture,No,2,No,18000.00,3,0.29916,0.24084,Yes,Married,4,2,0,2,0,0,3,Lease,Foreign,9500.00,28,No,No,Visa,8,11,2484.40,Yes,21,18.60,114.70,Yes,30.45,595.55,No,No,0.00,0.00,No,No,No,2,No,Yes,No,No,No,23,Yes,Yes,No,No,No
7122-CKVHZS-C19,3,3,Male,26,17,Labor,No,2,No,17000.00,2.6,0.086632,0.355368,No,Married,5,1,1,0,0,1,2,Own,Foreign,8400.00,30,Yes,No,Disc,8,6,1672.80,Yes,20,33.90,234.65,No,0.00,0.00,Yes,Yes,31.50,613.90,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,30,Yes,Yes,Yes,No,No
5937-XVXXNR-WX8,1,1,Male,76,14,Labor,No,32,Yes,20000.00,12.5,0.8225,1.6775,No,Married,2,10,1,0,2,1,1,Lease,Domestic,14200.00,23,Yes,Yes,AMEX,39,8,2605.40,Yes,72,147.60,3635.15,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,No,No,No,Yes,15,No,No,Yes,No,Yes
2641-HDUCAQ-IZO,5,4,Male,66,16,Sales,No,6,No,68000.00,22.4,2.421888,12.810112,No,Unmarried,1,6,0,0,0,1,3,Own,Domestic,27900.00,30,Yes,Yes,Visa,24,9,6726.50,No,57,55.05,1124.40,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,Yes,No,No,No,No,No,14,Yes,No,No,No,Yes
0239-JWVLSP-UOK,3,1,Male,33,19,Sales,No,2,No,149000.00,14.6,11.768914,9.985086,Yes,Unmarried,1,5,0,1,3,1,5,Own,Foreign,62900.00,19,No,Yes,Mast,3,11,7374.60,No,10,11.85,45.10,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,24,No,No,No,No,No
1547-YZRUKA-5XO,1,1,Male,18,13,Sales,No,0,No,16000.00,21,0.3696,2.9904,Yes,Unmarried,2,2,2,0,0,1,2,Own,Domestic,9200.00,28,No,No,Mast,0,14,3731.30,Yes,1,39.60,13.20,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,16,No,Yes,No,No,No
5536-WZBPSX-F6M,2,4,Male,72,14,Service,No,18,No,46000.00,7.2,0.553104,2.758896,No,Married,2,1,1,0,0,1,0,-1,-1,-1000.00,35,Yes,Yes,AMEX,29,16,4566.20,No,58,48.00,858.60,No,0.00,0.00,No,No,0.00,0.00,Yes,No,No,No,Yes,Yes,Yes,Yes,No,21,No,No,No,No,Yes
6042-KSWNFY-WWY,2,3,Male,42,11,Professional,No,11,No,97000.00,6.1,3.230682,2.686318,No,Married,5,0,0,0,0,1,0,-1,-1,-1000.00,33,Yes,Yes,Visa,15,10,3609.90,No,44,51.45,761.75,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,31,No,No,No,No,No
2655-ZCMVRX-G4C,4,5,Male,42,14,Service,No,9,No,95000.00,6.3,0.604485,5.380515,No,Married,3,1,1,0,0,1,2,Own,Domestic,50600.00,24,No,No,AMEX,13,12,4010.60,No,39,27.00,340.25,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,34,No,No,No,No,Yes
8817-WGSBSL-R2Z,5,1,Male,51,12,Professional,No,10,No,54000.00,6.3,1.030806,2.371194,No,Unmarried,1,0,0,0,0,1,3,Own,Domestic,27500.00,32,Yes,Yes,AMEX,5,10,5573.10,No,8,16.95,40.75,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,22,No,No,No,No,No
5396-DVOVKZ-L9L,3,5,Male,34,15,Sales,No,4,No,37000.00,7,1.28723,1.30277,Yes,Married,3,5,0,0,0,1,2,Own,Domestic,26300.00,22,No,No,Visa,4,12,2464.60,Yes,21,26.25,191.70,Yes,30.05,596.30,No,No,0.00,0.00,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,14,Yes,Yes,Yes,No,Yes
5691-HXXWOM-KYJ,4,3,Male,35,16,Crafts,Yes,8,No,33000.00,7,0.37191,1.93809,No,Unmarried,1,0,0,0,0,1,2,Own,Domestic,17600.00,22,No,No,Visa,17,8,3479.90,No,46,21.00,303.80,Yes,32.55,1531.25,Yes,Yes,28.00,1268.95,No,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,21,Yes,Yes,Yes,Yes,No
0769-OVRWLS-9ET,3,4,Male,40,18,Labor,Yes,11,No,120000.00,2.4,0.64512,2.23488,No,Married,3,5,1,0,0,1,1,Own,Foreign,80900.00,25,Yes,Yes,AMEX,21,11,3353.30,Yes,43,31.65,450.30,No,0.00,0.00,No,No,0.00,0.00,Yes,Yes,No,No,No,Yes,Yes,Yes,No,19,Yes,Yes,Yes,No,No
6834-CTSBPJ-Y08,3,2,Female,58,11,Sales,No,3,No,45000.00,9.4,1.92042,2.30958,No,Unmarried,1,0,0,0,0,0,3,Own,Foreign,30300.00,25,Yes,Yes,AMEX,9,9,1508.00,No,25,17.70,158.65,Yes,34.25,835.55,No,No,0.00,0.00,Yes,Yes,No,2,No,No,No,No,No,28,Yes,Yes,No,No,No
4287-EGDWYC-Q9E,1,1,Male,54,14,Labor,Yes,22,No,197000.00,21.3,4.321983,37.639017,No,Married,2,0,0,0,0,0,4,Own,Foreign,89000.00,29,No,No,Disc,30,11,7387.50,No,61,65.70,1290.80,No,0.00,0.00,Yes,Yes,31.35,1838.20,Yes,Yes,No,4,Yes,Yes,Yes,No,Yes,27,Yes,No,Yes,No,Yes
9087-CKDUEI-LST,3,3,Male,60,16,Professional,No,13,No,78000.00,4.8,0.269568,3.474432,No,Married,2,1,0,1,0,1,5,Own,Domestic,25200.00,33,Yes,Yes,Visa,24,14,8640.30,Yes,66,36.00,758.80,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,Yes,3,Yes,Yes,Yes,Yes,Yes,20,Yes,Yes,No,No,Yes
1505-IZGNXN-HKS,3,3,Female,66,12,Professional,No,34,No,148000.00,6.6,4.385832,5.382168,No,Unmarried,1,5,0,0,0,0,0,-1,-1,-1000.00,25,Yes,Yes,Disc,39,9,2411.50,No,71,142.65,3407.55,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,3,No,Yes,No,Yes,Yes,23,Yes,Yes,No,No,Yes
1372-QLEMRX-D6S,3,2,Female,35,21,Service,No,3,No,35000.00,10.4,1.68532,1.95468,No,Married,3,5,2,3,0,1,0,-1,-1,-1000.00,28,Yes,No,AMEX,12,10,2466.10,No,20,12.90,96.10,Yes,33.10,588.80,No,Yes,27.75,568.70,Yes,Yes,Yes,3,Yes,No,No,No,Yes,23,Yes,Yes,Yes,Yes,No
5461-DIKJSU-PKA,3,2,Male,41,11,Labor,No,10,No,58000.00,6.7,0.79663,3.08937,No,Unmarried,1,0,0,0,0,0,4,Own,Domestic,29000.00,31,No,Yes,Mast,6,11,4224.40,No,17,21.45,140.20,No,0.00,0.00,Yes,Yes,23.75,360.15,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,22,Yes,Yes,Yes,No,No
7336-YMICSH-AEW,3,2,Female,21,16,Sales,No,0,No,44000.00,3.3,0.705672,0.746328,Yes,Unmarried,1,6,4,2,0,1,2,Own,Foreign,22400.00,19,No,Yes,Mast,1,6,1419.10,No,1,8.85,2.95,Yes,22.10,22.10,No,No,0.00,0.00,No,Yes,Yes,4,No,No,No,No,Yes,19,Yes,Yes,Yes,No,No
4232-OLMAKY-ZP8,2,4,Male,18,11,Sales,No,0,No,19000.00,3.5,0.55062,0.11438,No,Unmarried,3,0,0,0,0,1,2,Own,Foreign,11400.00,40,Yes,Yes,Mast,1,13,1755.10,No,2,4.95,3.75,Yes,26.50,14.85,No,No,0.00,0.00,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,15,Yes,Yes,Yes,No,No
4776-JSYTGL-1DL,1,3,Female,42,18,Service,No,13,No,89000.00,2,0.3916,1.3884,No,Married,3,4,0,0,4,1,3,Own,Domestic,45100.00,34,No,No,Mast,19,14,9519.50,Yes,47,33.15,476.45,No,0.00,0.00,No,No,0.00,0.00,Yes,No,No,4,No,No,No,No,Yes,21,Yes,Yes,No,No,No
3199-QFDSWE-T2O,2,1,Female,71,7,Labor,No,35,No,97000.00,14.3,5.992272,7.878728,No,Unmarried,1,2,0,1,0,1,4,Own,Domestic,31900.00,18,Yes,No,Disc,27,14,3768.20,No,66,59.85,1336.05,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,No,20,No,No,No,No,Yes
9600-FZQSUD-BNJ,4,3,Female,38,14,Crafts,No,9,No,41000.00,7.6,1.015816,2.100184,No,Married,8,0,0,0,0,1,1,Lease,Domestic,24700.00,28,Yes,Yes,Othe,20,14,10914.50,Yes,69,77.70,1746.40,No,0.00,0.00,Yes,Yes,56.15,3835.85,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,20,No,No,No,Yes,Yes
7760-ONDKKV-RTH,4,2,Male,69,17,Professional,No,15,Yes,16000.00,8.1,0.879984,0.416016,No,Married,2,0,0,0,0,0,4,Lease,Foreign,7600.00,16,Yes,No,AMEX,30,8,3014.80,No,67,66.45,1461.55,Yes,53.05,3517.15,Yes,Yes,65.45,4278.20,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,20,Yes,Yes,Yes,Yes,Yes
7855-WHDGPJ-P7I,4,4,Male,35,19,Sales,No,1,No,43000.00,13.5,1.56735,4.23765,Yes,Unmarried,1,8,0,1,0,1,0,-1,-1,-1000.00,29,Yes,Yes,Visa,9,8,2656.50,No,22,45.75,306.40,Yes,33.15,743.65,No,Yes,30.05,623.10,Yes,No,Yes,3,No,No,No,No,Yes,20,Yes,Yes,Yes,No,No
1380-JHNOCX-S0J,1,1,Female,29,19,Professional,No,1,No,35000.00,4.4,0.77154,0.76846,Yes,Unmarried,1,4,0,1,0,1,3,Own,Domestic,12600.00,30,Yes,No,Visa,11,5,1890.80,Yes,40,27.90,374.70,Yes,57.25,2092.50,Yes,Yes,62.35,2386.25,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,18,Yes,Yes,Yes,Yes,Yes
1577-QPQCTM-4DS,5,3,Male,23,11,Sales,No,2,No,16000.00,6.3,0.593712,0.414288,No,Unmarried,1,2,0,2,0,1,3,Lease,Domestic,8700.00,29,No,Yes,Othe,1,17,2562.60,No,1,6.90,2.30,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,No,Yes,No,16,Yes,No,No,No,No
4174-ALPRQK-RNU,1,1,Male,62,15,Professional,No,10,No,84000.00,12.1,3.486252,6.677748,No,Married,4,0,0,0,0,1,0,-1,-1,-1000.00,19,No,No,AMEX,8,9,17536.90,No,9,7.65,27.65,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,Yes,No,19,Yes,Yes,No,No,No
3854-JFVVZN-I26,4,3,Male,48,6,Sales,No,13,No,46000.00,7.5,0.41745,3.03255,No,Unmarried,1,3,0,0,0,1,2,Lease,Domestic,24700.00,21,No,Yes,Othe,2,8,1880.40,No,4,3.60,2.00,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,22,No,No,No,No,No
2872-TLUUHK-QVD,1,2,Female,33,9,Professional,No,5,No,39000.00,16.9,1.634568,4.956432,Yes,Married,2,0,0,0,0,0,2,Own,Foreign,14700.00,18,Yes,No,Visa,15,8,2325.10,No,50,37.50,626.85,No,0.00,0.00,Yes,No,0.00,0.00,No,Yes,No,No,Yes,Yes,Yes,Yes,No,18,No,No,No,No,No
5446-OKQURC-P1C,5,5,Male,38,16,Professional,Yes,3,No,24000.00,9.3,1.71864,0.51336,Yes,Unmarried,1,5,0,0,0,0,1,Own,Domestic,17800.00,26,No,No,Othe,14,14,2866.10,Yes,23,16.80,140.15,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,Yes,No,15,Yes,No,Yes,No,Yes
3400-LNIAAN-QRC,1,1,Female,68,15,Professional,No,23,No,54000.00,9.3,0.944136,4.077864,No,Married,2,2,0,0,0,0,0,-1,-1,-1000.00,18,No,No,Visa,38,12,2471.80,No,71,68.40,1594.30,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,Yes,No,Yes,No,Yes,22,No,No,No,No,Yes
2428-IHYQJT-SCW,3,4,Male,42,9,Labor,No,20,No,59000.00,1.5,0.291165,0.593835,No,Unmarried,1,2,0,0,0,1,1,Own,Foreign,33600.00,29,No,No,Mast,24,5,1435.50,Yes,68,78.45,1838.25,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,28,No,No,No,No,No
3896-KXFFYW-P0V,3,3,Male,78,9,Sales,No,21,Yes,10000.00,6,0.207,0.393,No,Married,2,4,0,0,0,1,2,Lease,Foreign,6100.00,33,No,No,Visa,33,4,546.00,No,64,41.55,896.45,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,No,19,No,No,No,No,Yes
9579-WHIKLU-797,5,5,Male,68,12,Service,No,25,Yes,47000.00,12.4,2.785784,3.042216,No,Married,2,1,0,0,0,0,1,Own,Foreign,26100.00,33,Yes,No,AMEX,40,15,7490.10,Yes,72,281.70,6728.75,Yes,38.90,2724.30,Yes,No,0.00,0.00,Yes,No,No,2,No,No,No,No,Yes,17,Yes,Yes,Yes,No,Yes
6190-YQUYJH-0R0,1,1,Female,25,13,Service,No,3,No,14000.00,7.2,0.278208,0.729792,Yes,Unmarried,1,1,1,0,0,1,4,Lease,Domestic,6900.00,23,No,No,Disc,7,6,1813.30,Yes,9,20.55,49.60,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,Yes,No,No,Yes,No,No,26,Yes,No,Yes,No,No
2411-MMBOGL-GYT,5,1,Male,61,12,Labor,No,28,No,108000.00,2.4,0.23328,2.35872,No,Unmarried,1,0,0,0,0,0,3,Own,Foreign,56300.00,17,No,Yes,Disc,37,8,1501.10,No,72,87.30,1960.40,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,3,Yes,Yes,No,Yes,No,24,Yes,No,Yes,No,Yes
2186-YVXWFX-SFN,2,3,Male,47,12,Service,No,8,No,36000.00,4.5,0.82134,0.79866,No,Married,3,1,1,0,0,1,2,Own,Domestic,10800.00,23,No,Yes,Visa,29,10,2112.10,No,70,90.00,2029.90,No,0.00,0.00,Yes,No,0.00,0.00,Yes,Yes,No,3,No,No,No,No,No,24,Yes,Yes,Yes,No,Yes
7150-GEPRGZ-002,4,4,Female,60,13,Professional,No,11,No,60000.00,22.4,6.80064,6.63936,Yes,Unmarried,3,0,0,0,0,0,4,Own,Foreign,20100.00,21,Yes,Yes,Mast,22,14,4492.30,No,46,22.80,342.40,No,0.00,0.00,Yes,No,0.00,0.00,No,Yes,No,No,Yes,Yes,Yes,No,No,23,Yes,No,No,No,Yes
4415-DKZNPG-2NK,3,1,Female,40,9,Sales,No,5,No,33000.00,13.8,1.443618,3.110382,Yes,Married,3,0,0,0,0,1,0,-1,-1,-1000.00,24,Yes,No,Visa,17,8,1981.20,Yes,27,18.90,168.55,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,25,No,No,No,No,No
0565-IUOEPY-L2C,2,1,Male,39,16,Labor,Yes,9,No,73000.00,0.5,0.041975,0.323025,No,Unmarried,1,9,0,0,0,1,3,Own,Domestic,39300.00,16,No,Yes,Visa,16,13,4137.50,Yes,46,36.30,537.70,Yes,36.35,1586.70,Yes,No,0.00,0.00,Yes,No,Yes,4,No,No,No,No,Yes,27,Yes,Yes,Yes,No,No
4271-REKPVR-XRF,4,4,Female,52,19,Professional,No,3,No,70000.00,4.4,1.3552,1.7248,No,Married,3,0,0,0,0,1,2,Own,Domestic,16500.00,27,No,No,Mast,4,12,4207.40,Yes,8,15.30,36.30,Yes,29.00,212.85,Yes,No,0.00,0.00,No,No,No,Yes,Yes,No,Yes,No,No,14,Yes,Yes,Yes,No,No
4902-YZQJLK-X9Y,2,3,Female,54,16,Sales,No,5,No,42000.00,12.8,2.31168,3.06432,No,Married,2,3,1,0,0,1,3,Own,Foreign,17300.00,21,No,Yes,AMEX,13,12,4037.50,No,31,16.05,158.05,Yes,28.20,812.95,No,No,0.00,0.00,No,No,No,No,No,No,No,No,Yes,19,Yes,Yes,No,No,No
9320-EDQQYT-0BC,3,2,Male,48,17,Sales,Yes,3,No,34000.00,7.1,1.634278,0.779722,No,Married,2,0,0,0,0,1,1,Lease,Domestic,15700.00,30,Yes,Yes,Mast,30,7,2869.00,Yes,69,67.65,1697.85,No,0.00,0.00,Yes,No,0.00,0.00,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,21,No,No,No,No,Yes
4832-RPYIRD-PPJ,3,5,Male,46,15,Labor,No,14,No,204000.00,3.1,0.493272,5.830728,No,Unmarried,1,1,0,1,0,1,1,Own,Foreign,88300.00,28,No,No,Disc,16,15,4353.50,Yes,39,35.10,445.20,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,20,No,No,No,No,Yes
3781-YLZJMC-441,4,4,Male,26,17,Professional,Yes,0,No,16000.00,3.1,0.155744,0.340256,Yes,Unmarried,2,6,0,0,0,0,2,Own,Domestic,7400.00,24,Yes,No,AMEX,1,8,2707.00,Yes,1,5.70,1.90,Yes,31.40,31.40,No,No,0.00,0.00,No,Yes,No,3,Yes,No,Yes,Yes,Yes,0,Yes,Yes,Yes,No,No
7778-DNOBGG-D5L,4,1,Female,55,11,Sales,No,6,No,43000.00,7.8,1.247688,2.106312,No,Married,2,1,0,1,0,0,2,Own,Foreign,28000.00,24,No,No,AMEX,12,4,2784.60,No,37,28.65,364.40,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,No,19,No,No,No,No,No
2732-ZJVWFW-LQX,3,3,Female,38,11,Sales,Yes,2,No,18000.00,6.2,0.22878,0.88722,No,Married,4,0,0,0,0,0,3,Own,Foreign,8100.00,19,Yes,Yes,Mast,5,11,3958.00,No,20,14.25,88.00,No,0.00,0.00,Yes,Yes,22.40,414.15,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,14,Yes,No,No,No,Yes
7810-JPMYAE-3RK,4,2,Female,26,17,Sales,No,0,No,19000.00,11.4,0.849072,1.316928,No,Married,6,1,1,0,0,1,1,Own,Domestic,7400.00,25,No,No,Visa,8,11,2308.50,Yes,49,22.50,364.55,Yes,40.85,1944.40,No,Yes,42.70,2077.60,Yes,Yes,Yes,4,Yes,No,No,Yes,Yes,16,Yes,Yes,Yes,Yes,No
1317-OEYPNM-WZ4,3,1,Female,79,13,Professional,Yes,10,Yes,9000.00,9.5,0.448875,0.406125,No,Unmarried,1,0,0,0,0,1,0,-1,-1,-1000.00,23,No,Yes,Visa,33,4,650.60,Yes,61,43.65,918.05,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,2,No,No,No,No,No,18,Yes,No,No,No,Yes
2895-TGIPGU-5AX,4,2,Male,18,13,Service,No,0,No,23000.00,9.2,0.289892,1.826108,Yes,Unmarried,3,5,0,2,0,1,2,Own,Domestic,10200.00,26,Yes,Yes,Othe,0,6,667.60,Yes,6,7.50,7.70,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,22,No,Yes,No,No,No
5241-NSCEJF-TC0,1,1,Male,73,16,Professional,No,9,Yes,18000.00,24.2,1.72062,2.63538,No,Married,2,0,0,0,0,1,4,Lease,Domestic,11200.00,26,No,No,Disc,32,9,2781.00,No,55,40.95,834.40,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,Yes,No,No,Yes,No,20,No,No,No,No,Yes
8186-AQAHQR-DXH,1,2,Male,67,13,Sales,No,13,Yes,14000.00,7.4,0.301476,0.734524,No,Married,2,1,0,1,0,0,1,Lease,Domestic,6300.00,20,No,No,Visa,13,14,3709.80,No,41,43.35,651.80,Yes,34.55,1383.00,Yes,No,0.00,0.00,Yes,No,No,2,Yes,No,No,No,No,26,Yes,Yes,Yes,No,Yes
5077-FHXWSD-9M7,5,4,Male,53,12,Sales,No,7,No,44000.00,12.1,2.811072,2.512928,No,Married,2,0,0,0,0,1,0,-1,-1,-1000.00,29,Yes,No,Mast,23,9,1819.90,Yes,44,16.35,233.00,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,Yes,No,No,No,16,No,No,No,No,No
5842-TNPADO-ATA,1,1,Female,67,11,Sales,No,7,Yes,9000.00,5.6,0.379512,0.124488,No,Unmarried,1,2,0,2,0,0,3,Lease,Foreign,5900.00,22,No,Yes,Mast,15,7,1362.10,Yes,43,9.75,166.70,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,19,Yes,No,No,No,Yes
5929-MQKELC-0J1,5,1,Female,79,11,Sales,No,5,Yes,9000.00,19.8,0.46332,1.31868,No,Unmarried,1,2,2,0,0,1,2,Lease,Foreign,5400.00,16,No,No,Mast,25,7,742.60,No,55,38.55,734.10,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,Yes,No,Yes,Yes,No,0,No,No,No,No,Yes
3939-MIHPNM-6DR,3,5,Female,36,17,Professional,No,4,No,41000.00,4.9,0.367647,1.641353,No,Married,4,0,0,0,0,1,1,Own,Foreign,18600.00,21,No,No,Disc,17,11,2305.60,Yes,43,34.35,511.20,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,Yes,Yes,Yes,Yes,Yes,No,14,Yes,Yes,No,No,No
1412-IVOLMS-APB,3,4,Female,26,15,Sales,No,0,No,42000.00,5.1,0.700434,1.441566,No,Unmarried,1,5,2,1,2,1,1,Own,Domestic,16700.00,18,No,No,AMEX,9,12,9653.90,Yes,21,34.95,233.70,Yes,45.10,873.80,No,Yes,45.30,863.25,Yes,No,Yes,2,No,Yes,No,Yes,Yes,18,Yes,Yes,Yes,Yes,No
5486-MVLAXH-P6G,3,5,Female,52,14,Sales,No,12,No,67000.00,1.7,0.440793,0.698207,No,Married,4,2,1,1,0,0,1,Own,Domestic,42100.00,31,Yes,Yes,AMEX,22,14,3567.40,No,50,29.25,458.45,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,Yes,No,No,No,No,No,36,Yes,No,No,No,Yes
0981-OXBITV-LFH,3,3,Female,64,12,Professional,No,6,No,25000.00,4.7,0.638025,0.536975,No,Unmarried,1,4,0,1,0,1,3,Own,Domestic,13000.00,27,No,Yes,Disc,10,5,1660.90,Yes,25,31.80,252.40,No,0.00,0.00,Yes,Yes,17.70,412.75,Yes,No,No,No,Yes,Yes,Yes,Yes,No,20,Yes,No,No,No,No
3011-WRPHWB-F9V,3,2,Female,21,16,Professional,Yes,0,No,40000.00,20.1,5.57172,2.46828,Yes,Unmarried,1,1,0,1,0,0,1,Own,Foreign,13400.00,26,Yes,Yes,Disc,3,10,1751.30,Yes,34,20.85,234.80,Yes,34.60,1160.50,Yes,No,0.00,0.00,Yes,Yes,No,Yes,No,No,No,No,Yes,18,Yes,Yes,Yes,No,Yes
3765-GXAGFU-R6L,3,4,Female,30,15,Professional,No,3,No,28000.00,6.6,0.681912,1.166088,Yes,Married,4,1,1,0,0,1,4,Lease,Domestic,11900.00,21,Yes,No,Mast,12,8,2578.00,No,34,27.45,286.95,Yes,45.00,1422.40,Yes,Yes,37.85,1206.90,Yes,Yes,Yes,4,No,No,Yes,No,Yes,28,Yes,Yes,Yes,No,No
2896-SPVOQE-F5N,1,2,Female,37,12,Sales,No,1,No,42000.00,4.7,1.000818,0.973182,No,Unmarried,1,3,0,3,0,1,2,Lease,Domestic,22800.00,30,No,No,Visa,4,13,1919.30,Yes,7,12.60,25.30,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,Yes,Yes,No,No,18,No,No,No,No,No
7452-QFUORC-C03,4,4,Male,69,14,Professional,No,14,No,58000.00,8.4,2.231376,2.640624,No,Unmarried,1,5,2,3,0,0,3,Own,Foreign,33900.00,20,No,Yes,Mast,21,19,12428.00,No,28,23.85,223.95,No,0.00,0.00,No,No,0.00,0.00,Yes,No,No,3,No,No,No,No,No,22,Yes,No,No,No,Yes
7088-IYBRBN-0ZO,3,2,Female,32,16,Professional,No,2,No,39000.00,27.3,8.719893,1.927107,Yes,Unmarried,1,1,1,0,0,0,3,Own,Foreign,12700.00,27,Yes,No,Disc,7,10,1545.00,Yes,14,17.25,71.75,No,0.00,0.00,Yes,Yes,39.65,544.00,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,17,Yes,Yes,Yes,No,No
4346-LXATXY-PZ1,3,3,Male,75,15,Professional,No,11,No,46000.00,14.3,2.848274,3.729726,No,Married,2,0,0,0,0,0,3,Own,Domestic,17400.00,21,No,No,Mast,34,19,2332.90,No,66,72.30,1679.65,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,Yes,No,No,Yes,Yes,No,No,20,No,No,Yes,No,Yes
8303-FMTTXN-4DO,5,5,Female,73,11,Service,Yes,33,Yes,13000.00,23.9,0.720824,2.386176,No,Unmarried,3,0,0,0,0,1,3,Lease,Domestic,7000.00,26,No,No,Visa,38,10,2291.80,Yes,72,132.15,3257.25,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,No,No,No,No,25,No,No,No,No,Yes
4541-XPKEVA-VFY,1,1,Female,51,15,Professional,No,7,No,62000.00,5,1.86,1.24,No,Unmarried,1,4,1,1,0,1,0,-1,-1,-1000.00,29,No,Yes,AMEX,23,6,2723.40,No,41,44.10,619.15,No,0.00,0.00,Yes,No,0.00,0.00,No,Yes,No,No,Yes,Yes,Yes,Yes,No,16,No,No,No,No,Yes
2349-ZEGZUZ-VRH,2,1,Female,40,21,Sales,Yes,2,No,55000.00,9.6,1.66848,3.61152,No,Married,2,0,0,0,0,1,2,Own,Foreign,30100.00,29,No,Yes,AMEX,4,10,5498.20,No,8,7.50,14.30,Yes,38.35,268.15,No,Yes,37.10,240.70,No,Yes,Yes,2,Yes,Yes,No,Yes,Yes,20,Yes,Yes,Yes,No,No
